Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
25,0,2,0,0,4,2,8,1,2,4000,1,0,12,3,1,2
26,0,1,0,1,3,2,5,2,2,6397,1,0,20,4,0,2
37,0,0,0,0,3,2,5,4,2,6347,7,0,16,3,0,2
40,1,0,1,0,2,2,6,3,1,6380,2,1,12,3,1,0
26,1,1,0,0,3,1,1,1,0,3102,0,0,22,4,1,0
42,0,1,0,1,2,2,8,4,1,4523,0,0,11,3,0,2
31,0,0,1,0,3,2,6,4,0,6582,4,1,13,3,1,1
33,0,0,0,1,4,4,2,3,2,16184,4,0,19,3,1,1
37,0,0,0,1,3,3,5,4,0,7491,4,0,17,3,0,1
37,0,0,0,1,3,2,5,2,1,6447,6,0,12,3,0,2
24,0,0,0,0,4,1,1,4,1,2725,1,1,11,3,0,1
24,1,1,0,1,3,1,0,3,1,2886,1,1,16,3,1,0
34,0,0,0,0,2,1,1,4,1,3622,1,1,13,3,1,1
32,0,0,0,1,3,2,1,4,1,6322,1,1,12,3,1,0
29,0,0,1,1,3,2,6,3,1,5561,1,0,14,3,0,2
27,0,1,1,1,4,2,6,4,2,4647,1,1,20,4,1,0
25,0,0,1,1,3,2,6,4,0,6180,1,0,23,4,1,1
34,0,0,1,0,3,2,6,4,0,6274,1,0,22,4,0,0
34,0,0,0,1,2,1,1,1,0,4381,1,0,11,3,1,2
35,0,0,0,1,2,1,1,1,0,2559,1,0,11,3,0,2
31,0,0,0,0,3,1,1,4,1,2356,3,1,19,3,0,0
58,0,0,0,1,2,3,8,2,2,10552,2,1,13,3,1,1
36,0,0,0,0,3,1,1,4,0,4678,2,0,18,3,0,2
33,0,1,0,1,4,2,8,2,1,5488,1,1,13,3,1,1
59,0,0,1,0,3,3,4,4,1,11904,3,1,14,3,1,1
45,0,0,7,0,3,1,7,2,0,2177,1,0,16,3,1,0
30,0,0,0,0,3,2,5,1,1,9957,0,0,15,3,0,2
34,0,1,0,0,3,2,8,4,0,7756,0,0,17,3,1,0
37,0,0,0,1,2,2,8,4,2,5731,7,0,13,3,1,2
34,0,0,1,1,3,2,6,3,1,5714,1,0,20,4,0,0
42,0,0,1,0,3,2,6,1,0,5155,7,0,13,3,0,2
44,1,0,0,0,3,1,1,3,0,2936,1,1,11,3,0,2
28,0,0,0,0,2,1,0,1,1,3196,1,0,12,3,1,1
46,0,0,0,0,3,2,5,4,2,7379,2,0,11,3,1,0
31,0,0,0,0,3,2,8,1,1,6833,1,1,12,3,1,0
59,0,0,1,1,2,2,6,4,0,5171,5,0,17,3,1,0
29,0,0,0,0,3,2,8,4,2,6623,1,1,11,3,0,1
27,0,1,1,0,1,2,6,4,0,5071,3,0,20,4,1,0
41,0,1,0,1,3,2,1,4,2,5467,3,1,14,3,1,0
37,0,0,0,0,3,1,1,3,1,2996,7,1,15,3,0,2
39,0,2,0,0,3,3,8,3,1,10920,3,0,21,4,0,0
27,0,0,1,1,2,2,6,4,1,5769,1,1,11,3,1,1
47,0,0,0,0,3,1,1,4,1,3420,7,0,12,3,1,2
37,0,2,0,0,4,1,0,3,0,3500,0,0,14,3,1,1
38,0,1,7,0,3,2,7,3,1,6077,3,0,11,3,0,1
32,0,2,0,0,3,2,1,1,1,4087,4,0,14,3,1,2
29,0,1,0,0,3,2,8,4,2,8853,1,0,19,3,0,2
43,0,0,0,0,4,1,0,2,2,4876,5,0,12,3,0,0
30,0,0,0,0,2,1,1,2,1,2141,1,0,12,3,0,2
24,0,1,0,1,3,1,1,4,0,3760,1,1,13,3,0,1
33,0,0,1,0,3,2,6,4,2,5505,1,0,14,3,1,2
33,0,2,1,1,3,2,6,4,2,5368,1,1,25,4,0,2
37,0,1,1,0,1,2,6,4,2,9525,1,0,14,3,0,0
24,0,0,0,0,3,1,0,1,2,3907,1,0,13,3,1,1
27,0,0,0,1,3,1,1,4,0,3445,1,0,11,3,1,0
38,0,1,0,1,2,1,0,2,1,2468,4,0,14,3,0,2
42,0,2,0,0,3,1,1,3,1,2936,3,0,22,4,0,1
38,0,1,7,0,3,1,7,2,1,2991,0,1,11,3,0,0
32,0,0,0,1,2,1,0,2,0,2837,1,0,13,3,1,1
39,0,2,0,0,3,5,4,4,0,19431,2,0,13,3,1,0
50,1,1,1,0,3,2,6,3,2,6728,7,0,12,3,0,0
36,0,0,1,1,2,2,6,4,1,6652,4,0,13,3,0,0
27,0,0,0,0,4,2,5,2,1,6142,1,1,20,4,0,0
32,0,1,0,0,3,1,0,4,0,3068,0,0,13,3,1,1
36,0,0,0,0,3,2,8,3,1,5237,6,0,13,3,0,0
31,0,0,0,0,3,2,0,4,2,5915,3,0,22,4,1,2
37,0,0,0,0,2,2,5,3,2,5993,1,0,18,3,1,1
33,0,2,1,0,3,2,6,2,1,6146,0,0,13,3,0,0
31,1,0,1,0,1,2,6,3,1,6172,4,1,18,3,1,1
41,0,1,0,0,2,4,4,1,2,17181,4,0,13,3,0,1
53,0,0,1,0,3,2,3,3,1,2306,2,1,20,4,1,0
51,0,0,0,1,3,4,8,2,0,13734,3,0,18,3,1,2
27,0,0,0,1,3,1,1,2,0,2279,1,0,16,3,1,0
38,0,0,0,0,3,2,5,4,1,6261,3,0,18,3,0,2
49,0,2,0,0,3,2,5,4,2,6804,1,1,15,3,1,1
40,0,0,0,0,3,2,0,4,1,2741,8,1,15,3,0,2
27,0,1,1,1,3,2,6,3,0,9981,1,0,14,3,1,1
50,0,0,1,1,3,5,4,4,2,19517,3,0,11,3,0,0
46,0,0,1,1,1,4,4,2,1,16872,3,1,12,3,0,2
35,0,0,0,1,4,3,4,2,2,11996,7,0,18,3,0,2
49,0,0,0,1,2,4,8,3,0,13964,7,1,12,3,1,0
31,0,0,1,0,3,2,6,4,2,7547,4,0,12,3,0,2
32,0,0,0,1,4,2,1,4,0,5055,7,0,16,3,1,1
33,0,1,1,0,2,2,6,4,0,4682,3,0,14,3,0,0
29,1,0,0,0,1,1,0,1,1,2119,1,1,11,3,1,2
29,0,0,1,1,2,2,6,2,2,8268,1,1,14,3,0,1
37,0,0,0,0,4,2,1,1,2,5974,4,1,13,3,1,1
40,0,0,0,1,4,1,0,3,1,2213,3,1,13,3,1,2
28,0,0,1,0,3,2,6,4,0,5253,1,0,16,3,0,2
51,0,0,1,1,3,2,6,4,1,4936,4,0,11,3,1,2
56,0,1,1,1,4,4,6,1,1,13212,9,0,11,3,0,2
34,0,0,0,0,2,1,1,3,2,2768,3,0,12,3,1,1
33,1,0,0,0,3,3,4,3,1,13610,7,1,12,3,0,1
26,1,1,7,1,3,1,7,3,2,2741,0,1,11,3,1,0
25,0,0,1,0,3,1,3,3,1,2096,1,0,11,3,0,0
31,0,0,1,0,4,2,6,4,2,5460,4,0,22,4,1,1
38,0,0,1,1,2,2,6,4,0,4028,0,0,20,4,0,2
32,0,0,0,1,3,3,2,4,0,11159,3,0,15,3,1,2
47,0,0,1,0,3,2,6,1,0,4960,2,0,12,3,1,1
28,1,0,0,1,1,1,1,2,0,2216,7,1,13,3,0,2
27,0,0,0,1,2,2,8,1,0,6811,8,0,19,3,1,2
47,0,0,1,1,3,2,6,4,1,4537,0,1,22,4,1,1
41,1,0,0,1,1,1,0,4,2,2778,4,1,13,3,0,2
31,0,0,1,0,2,1,3,3,1,2329,3,0,15,3,0,2
26,0,1,1,0,2,2,6,1,0,4294,1,0,12,3,1,1
36,0,2,1,0,3,2,6,4,2,5079,4,0,13,3,0,2
40,0,0,1,0,3,2,6,1,1,8396,1,0,14,3,1,2
25,1,0,0,0,3,1,0,4,1,3691,1,1,15,3,0,0
29,0,0,0,1,3,1,1,4,2,2514,4,0,22,4,0,0
29,0,1,0,1,3,1,1,2,2,3291,0,0,14,3,0,0
38,0,0,7,0,4,1,7,3,1,2844,1,0,13,3,0,1
35,0,0,0,0,2,3,5,2,2,10274,2,0,18,3,1,2
53,0,0,0,1,3,5,4,3,2,18606,3,0,18,3,1,0
35,0,0,1,0,3,2,6,1,1,8966,3,1,15,3,0,0
36,0,0,0,0,1,1,0,3,2,2741,1,0,14,3,0,1
36,0,0,0,1,1,3,5,1,2,10252,2,1,21,4,0,2
29,0,0,0,1,2,4,2,4,2,16124,3,0,14,3,0,0
51,0,1,0,1,2,1,0,3,0,2838,0,0,14,3,1,0
29,1,0,0,1,3,1,0,3,2,3339,3,1,13,3,1,1
36,0,0,0,1,3,3,8,3,1,7094,3,0,12,3,1,0
46,0,0,7,1,3,1,7,1,0,3423,6,0,12,3,0,1
56,0,0,7,0,3,5,4,2,0,19717,6,0,14,3,0,1
38,0,0,1,1,3,2,6,1,2,6893,3,0,15,3,0,0
26,0,0,0,0,4,1,0,1,0,3578,0,0,12,3,1,1
55,0,0,0,0,4,4,2,4,2,14732,2,0,13,3,0,0
46,1,0,1,0,3,3,6,4,2,10096,4,0,11,3,0,2
45,0,0,0,0,1,3,8,1,2,10851,2,1,18,3,1,0
31,1,1,0,1,3,1,1,3,0,4084,1,0,12,3,0,1
29,0,0,0,1,1,2,8,1,1,9715,3,0,13,3,1,1
32,0,0,0,1,2,2,1,2,1,5878,3,0,12,3,0,1
39,0,0,1,0,4,3,6,3,1,8237,2,0,11,3,0,1
39,0,0,0,0,3,2,5,1,1,5377,2,0,13,3,1,1
27,0,0,0,0,2,1,0,1,2,4066,1,0,11,3,0,2
25,0,1,0,0,4,2,5,3,2,5206,1,0,17,3,0,1
26,0,2,0,0,3,1,0,4,0,2570,1,0,20,4,0,1
35,0,0,0,0,3,2,5,3,1,6883,2,0,16,3,0,0
30,0,0,1,0,2,3,6,1,2,7140,2,0,11,3,0,2
30,0,0,0,0,4,2,8,3,1,5294,3,0,16,3,0,1
32,0,2,0,0,3,1,1,2,0,2718,2,0,14,3,1,2
35,0,2,0,0,3,2,5,4,2,5762,2,0,14,3,1,1
34,1,1,0,0,3,2,0,1,1,5346,4,0,17,3,1,0
30,0,0,0,1,3,3,5,3,0,9667,9,0,14,3,1,1
40,0,0,0,1,3,2,8,1,2,4448,2,0,12,3,1,0
54,0,0,0,1,3,2,1,4,1,6854,4,0,15,3,1,1
43,0,1,1,0,3,2,6,4,1,5675,1,0,20,4,0,0
29,0,0,0,0,1,2,8,3,2,6384,8,0,17,3,1,0
27,0,1,0,1,2,1,1,1,1,4774,0,0,19,3,1,1
26,0,1,0,0,4,1,0,4,1,2544,0,0,18,3,1,2
28,0,1,1,0,2,2,6,4,1,6834,1,1,12,3,1,1
26,0,0,0,0,3,1,0,1,0,2867,0,0,13,3,0,2
27,0,0,1,0,3,2,6,4,0,4105,1,0,14,3,0,2
39,0,0,0,0,3,2,1,4,0,4108,7,0,13,3,0,0
39,0,0,0,0,2,3,8,1,1,9991,4,0,15,3,0,2
33,0,1,0,1,3,1,1,3,1,2909,1,1,11,3,1,0
50,0,1,0,1,3,5,2,2,1,18172,3,1,19,3,1,2
26,0,0,7,1,3,1,7,3,1,2942,1,0,23,4,0,1
32,0,1,1,0,1,2,6,4,2,4668,0,0,17,3,0,2
38,0,0,1,1,2,2,6,4,0,8686,4,0,22,4,1,0
36,0,1,0,0,3,1,0,2,0,2088,4,0,12,3,1,2
33,0,0,0,1,3,1,1,2,1,2756,1,0,13,3,0,0
37,0,0,0,0,4,1,1,1,1,3564,1,1,12,3,0,2
36,0,1,0,1,3,1,0,4,0,2153,1,0,13,3,0,1
38,0,2,1,0,2,2,6,4,1,5249,3,0,18,3,1,1
38,0,0,1,1,4,2,6,1,2,5605,1,1,24,4,1,0
36,0,0,0,0,3,2,1,2,0,4485,4,0,12,3,1,2
26,1,0,1,0,2,2,6,4,0,5828,1,1,12,3,1,1
28,0,0,0,0,4,2,8,1,0,5661,0,0,19,3,0,1
31,0,0,1,0,4,2,6,4,1,6929,4,0,11,3,1,2
43,0,1,0,1,3,1,0,4,0,2455,0,0,19,3,1,1
52,1,0,0,0,2,2,1,2,1,4941,2,0,15,3,0,0
27,0,0,1,1,3,2,6,2,1,6214,1,0,18,3,0,1
32,0,0,0,1,3,1,0,2,1,2370,1,0,13,3,0,1
26,0,0,1,0,3,2,6,3,1,5296,1,0,17,3,1,0
41,1,1,1,0,3,2,6,2,0,9355,1,0,18,3,1,1
35,0,0,0,0,3,3,8,3,1,7632,4,1,12,3,1,1
39,0,1,0,1,3,1,0,3,1,3755,1,0,11,3,0,2
45,0,0,1,0,3,2,6,2,1,4805,0,0,19,3,1,2
41,0,2,0,1,2,2,8,3,0,6811,2,1,17,3,0,2
43,0,1,0,0,3,2,0,3,2,5679,3,1,13,3,1,1
34,0,0,1,1,3,1,3,3,2,2579,1,1,18,3,1,1
34,0,0,0,1,2,3,8,2,0,8621,1,0,14,3,1,0
36,0,2,0,1,4,3,2,1,1,11713,9,0,14,3,0,0
30,0,0,1,0,3,2,6,4,2,5304,7,0,23,4,0,0
39,0,0,7,1,4,2,7,2,1,6389,9,0,15,3,1,0
45,0,0,1,0,1,2,3,3,0,6632,0,0,13,3,1,2
29,0,0,0,1,3,2,8,3,1,4335,4,0,12,3,1,1
40,0,1,0,1,4,2,8,2,1,4244,1,0,24,4,1,1
35,0,0,0,0,3,3,5,3,0,10221,3,0,21,4,1,1
28,0,0,1,1,3,2,6,2,1,4779,1,1,20,4,0,0
26,1,1,0,1,2,1,1,3,1,2366,1,1,14,3,0,1
44,0,0,0,0,3,1,1,1,1,2559,1,1,13,3,1,1
32,0,0,0,1,3,2,5,1,1,6725,1,0,12,3,1,2
30,0,0,1,0,3,3,6,3,2,7264,5,0,11,3,1,1
39,0,0,1,0,4,3,6,3,0,7880,0,0,18,3,0,2
46,0,0,0,0,3,3,5,3,2,10845,6,0,13,3,1,0
30,0,0,0,1,4,3,2,1,1,11416,0,1,12,3,1,1
26,0,0,0,0,4,2,5,4,1,5472,1,0,12,3,1,2
55,0,1,0,0,3,2,8,2,1,6385,3,1,14,3,1,2
32,0,2,0,1,3,1,0,3,0,4025,9,0,12,3,1,2
50,0,0,0,0,3,5,2,3,1,19237,2,1,11,3,0,2
28,0,0,0,1,3,2,1,3,0,3660,3,0,13,3,1,1
35,1,0,1,0,3,3,6,1,0,9582,0,1,22,4,1,0
52,0,0,0,0,3,3,8,2,0,10445,7,0,19,3,0,2
38,0,0,1,0,2,3,6,3,2,8740,0,1,14,3,1,1
43,0,1,0,1,3,3,5,1,1,10820,8,0,11,3,0,2
35,0,0,0,0,2,1,0,3,1,2258,6,0,12,3,1,0
26,0,0,0,0,4,1,0,4,1,4420,1,0,22,4,0,0
32,0,1,0,1,3,2,1,3,0,4998,4,1,14,3,0,0
43,0,0,0,0,1,5,2,4,1,19740,3,0,14,3,0,1
26,0,0,0,0,3,1,1,4,0,2875,1,1,20,4,1,0
30,0,2,0,1,3,2,5,3,0,4695,7,1,18,3,0,2
52,1,0,1,0,3,3,6,2,0,8446,9,1,19,3,0,2
39,0,0,0,0,3,2,5,3,0,4534,0,0,11,3,0,0
34,0,0,0,0,3,2,0,3,1,5429,4,0,13,3,0,2
27,1,0,0,1,3,1,1,3,0,2394,1,1,13,3,1,0
29,1,1,0,1,3,3,8,4,0,7553,0,1,12,3,1,2
40,0,2,0,0,3,2,0,3,2,3975,3,0,11,3,0,2
49,0,0,0,0,3,3,8,2,2,10466,3,0,14,3,0,0
28,0,0,0,0,1,2,5,2,1,6549,1,0,14,3,0,2
40,0,0,1,0,3,2,6,1,1,5473,0,0,12,3,1,1
48,0,0,1,1,3,2,6,3,2,6439,8,0,14,3,0,1
48,0,0,0,1,3,1,1,1,1,2367,8,0,12,3,0,1
34,0,1,0,0,2,2,8,3,1,5063,1,0,14,3,0,2
37,0,0,0,1,3,1,1,2,1,3936,1,0,11,3,1,2
49,0,0,0,0,3,4,4,3,0,15379,4,0,14,3,0,0
44,0,0,0,1,4,3,8,4,1,7879,1,1,19,3,1,1
45,0,2,1,1,3,2,6,3,1,5154,4,0,22,4,0,1
46,1,0,1,1,3,3,6,2,1,7314,5,0,21,4,0,1
27,0,0,1,1,4,2,6,3,0,6500,0,0,14,3,1,0
47,0,2,0,0,3,2,1,2,1,5467,8,0,18,3,1,1
34,0,0,1,0,3,3,6,3,2,8628,1,0,18,3,0,1
38,0,1,0,0,2,2,5,3,1,5321,2,0,11,3,0,2
34,0,0,1,1,2,2,6,3,1,6712,1,0,21,4,1,0
38,0,1,0,0,2,3,5,3,0,9526,0,0,21,4,1,0
29,0,0,0,1,2,2,0,3,0,4193,0,1,12,3,1,2
42,0,0,1,0,3,2,6,2,1,6825,0,0,11,3,0,2
27,0,1,1,0,3,3,6,3,0,8726,1,0,15,3,1,2
34,0,2,1,0,3,2,6,3,0,4568,0,0,20,4,1,1
46,0,1,1,0,3,2,6,4,0,5772,4,1,21,4,0,0
35,0,1,1,0,3,3,6,1,1,9069,1,0,22,4,0,2
32,0,0,0,0,3,2,5,4,1,6162,1,1,22,4,1,2
46,1,0,1,0,2,3,6,4,0,9619,1,0,16,3,1,2
34,1,1,0,0,1,2,0,3,0,6074,1,1,24,4,0,1
36,0,1,1,1,3,3,6,4,1,9738,0,0,14,3,1,0
41,0,0,1,0,3,3,6,3,2,8189,3,1,13,3,0,1
32,0,1,1,1,3,3,6,4,0,8998,1,0,14,3,0,2
41,0,0,0,0,3,1,1,3,2,2451,4,0,12,3,1,0
37,0,1,1,0,3,1,3,4,2,2793,4,0,17,3,0,0
33,1,0,0,1,3,1,0,1,1,2707,7,0,20,4,1,2
40,0,0,0,0,3,2,1,4,2,3319,1,0,17,3,1,2
42,0,0,0,1,2,1,0,1,2,2593,0,1,11,3,0,0
31,0,0,0,0,2,2,8,4,1,5582,0,0,21,4,0,2
36,0,2,0,1,3,2,0,2,1,5674,7,0,15,3,1,0
43,0,1,0,1,2,2,0,3,2,5257,1,0,11,3,0,2
30,0,2,1,1,3,3,6,1,1,8412,0,0,11,3,1,1
48,0,0,1,1,3,2,6,4,1,4051,2,0,14,3,0,1
37,0,2,1,0,3,3,6,2,2,8834,1,0,13,3,1,2
54,0,0,7,0,3,3,7,2,1,10725,2,0,15,3,0,1
38,0,0,0,1,4,2,8,4,0,7625,0,0,13,3,0,0
27,0,0,0,1,3,3,5,1,1,7412,1,0,11,3,0,0
27,0,1,0,0,3,3,5,1,2,8793,1,0,21,4,0,0
36,0,0,0,1,3,2,5,2,1,5228,0,0,15,3,1,0
42,0,0,0,0,3,2,5,2,1,4434,1,0,13,3,1,2
49,1,0,1,1,3,3,6,4,1,7654,1,0,18,3,0,0
55,1,0,1,0,3,2,6,4,0,5160,4,0,16,3,1,1
27,0,0,0,0,2,3,2,4,2,12808,1,1,16,3,1,2
33,0,0,1,0,4,2,6,1,2,4037,1,0,22,4,0,2
52,0,1,0,1,2,4,5,4,1,13826,3,0,22,4,0,2
31,0,2,1,1,3,2,6,3,1,6932,1,0,13,3,1,0
31,0,0,0,1,3,2,8,4,1,5855,0,1,11,3,1,1
45,0,2,0,0,3,2,0,2,1,4447,1,0,12,3,0,2
52,0,0,0,0,3,4,4,4,1,17099,2,0,15,3,0,1
45,0,2,0,0,3,2,0,1,1,3633,1,1,15,3,0,2
47,0,0,1,1,3,2,6,4,0,4163,1,1,17,3,1,1
45,0,0,1,1,3,4,4,4,1,17650,3,0,13,3,1,0
54,0,0,1,1,2,3,6,3,1,10686,6,0,11,3,0,2
55,0,2,0,0,2,4,4,1,0,16756,7,0,15,3,0,0
28,0,0,0,1,3,3,5,2,2,7655,0,0,17,3,0,2
49,0,0,1,0,2,4,6,2,1,13120,6,0,17,3,1,1
27,0,0,0,0,3,1,1,1,1,2235,1,1,14,3,1,1
33,0,0,1,0,4,3,6,3,2,8380,0,1,14,3,0,2
59,0,0,0,0,3,3,5,4,0,10512,6,0,12,3,0,2
30,0,0,0,1,2,2,0,4,1,4627,0,0,12,3,1,0
28,0,2,0,1,1,2,0,4,1,6674,0,0,11,3,0,1
30,0,0,0,1,3,3,4,1,1,11916,1,1,23,4,0,1
34,0,0,0,0,3,3,8,4,2,8500,0,0,11,3,0,2
40,0,0,0,0,3,2,1,4,0,4661,1,0,13,3,1,1
41,0,1,1,1,3,2,6,1,2,4103,0,0,17,3,0,2
35,0,1,0,0,3,2,1,3,0,4249,1,1,11,3,1,2
35,0,0,0,1,2,2,0,4,1,5363,0,0,12,3,0,2
58,0,0,0,1,3,5,2,1,1,19701,3,1,21,4,0,1
40,0,2,0,0,2,3,2,2,2,13757,2,0,11,3,0,0
53,0,0,0,0,4,4,2,2,0,16598,4,0,12,3,0,2
29,1,0,0,0,2,1,1,1,0,2362,6,0,13,3,0,2
38,0,0,1,0,3,2,6,2,1,9924,0,0,11,3,0,0
34,0,1,0,0,4,2,5,4,2,4724,1,0,13,3,1,0
49,0,0,0,1,3,1,0,1,1,3211,1,0,14,3,0,1
39,0,1,0,1,3,2,5,3,0,5042,0,0,13,3,1,1
32,0,0,0,0,3,2,1,2,2,5470,0,0,13,3,0,0
48,1,1,1,1,3,1,3,3,1,2655,2,1,11,3,1,0
39,0,2,0,0,3,2,0,4,1,6472,1,1,15,3,0,0
30,0,1,0,1,2,1,1,1,0,4968,0,0,16,3,1,1
33,0,2,0,0,3,2,1,2,2,3055,5,0,15,3,1,0
43,0,0,7,0,3,1,7,4,0,3539,0,0,13,3,0,0
46,1,0,0,1,3,2,8,2,1,8926,4,0,22,4,0,1
46,0,0,0,0,3,3,5,4,2,8578,3,0,14,3,0,0
27,0,0,1,1,2,2,3,3,1,3540,1,0,21,4,1,0
45,0,0,0,1,2,2,5,4,1,5906,0,0,13,3,1,0
33,0,1,0,0,3,2,8,3,2,5968,1,0,20,4,1,0
33,0,0,0,1,3,2,8,4,1,4878,0,1,13,3,0,1
52,0,2,1,0,3,1,3,4,2,3482,2,0,15,3,1,1
36,0,0,1,1,2,3,6,4,1,7644,0,0,19,3,0,1
35,0,0,7,1,3,3,7,4,0,8837,1,1,16,3,1,1
31,0,2,0,0,3,2,5,1,0,9936,0,0,19,3,1,0
49,0,1,1,0,2,2,6,2,1,5390,2,0,14,3,1,0
49,0,1,0,0,2,2,1,2,1,5130,1,0,23,4,0,2
29,0,0,0,1,4,3,5,1,2,9980,1,0,11,3,0,1
32,1,1,0,1,1,1,1,1,0,3919,1,1,22,4,0,2
30,0,0,0,0,2,1,0,3,0,2206,1,0,13,3,1,0
38,0,1,0,1,3,2,0,4,0,2406,1,0,11,3,0,1
32,0,0,0,0,3,2,1,2,1,6220,1,0,17,3,1,2
30,0,0,0,0,2,2,0,4,1,5126,1,1,12,3,1,1
51,0,0,1,0,3,2,6,4,0,5441,0,1,22,4,0,1
46,0,1,0,0,2,3,8,1,1,10673,2,1,13,3,1,0
30,0,1,0,0,1,1,1,3,2,2613,1,0,25,4,0,2
35,0,0,1,0,3,3,6,2,1,7295,1,0,13,3,0,0
29,0,2,0,0,3,2,5,3,1,4319,1,0,13,3,0,1
30,0,0,1,1,3,3,6,4,1,9419,2,0,12,3,1,2
34,0,1,0,0,2,2,5,3,1,9547,1,0,17,3,1,1
29,1,0,1,1,3,3,6,4,1,7639,1,0,22,4,0,0
51,0,0,0,0,2,3,2,2,1,12490,5,0,16,3,1,0
37,0,1,0,0,3,3,2,4,2,12185,1,1,14,3,0,2
35,0,1,1,1,3,3,6,3,0,8789,1,0,14,3,1,1
47,1,2,0,0,3,3,4,2,1,11849,1,1,12,3,1,0
50,0,0,0,0,3,5,2,2,2,19144,3,0,14,3,0,0
29,0,1,1,0,3,2,6,4,0,4554,1,0,18,3,0,0
55,0,0,0,0,3,2,0,4,1,5415,3,1,19,3,1,2
38,0,0,0,1,2,3,2,2,1,12061,3,0,17,3,1,1
33,0,1,0,1,3,3,4,2,1,11878,6,0,11,3,0,2
30,0,0,0,1,3,2,1,4,1,5775,1,0,13,3,1,0
31,0,1,0,1,2,3,5,3,1,8943,1,0,24,4,0,0
45,0,0,0,0,3,2,1,4,1,3697,9,0,14,3,1,2
30,0,0,1,1,2,2,6,3,2,6118,1,0,13,3,1,2
36,0,0,1,0,2,3,6,3,1,7596,1,0,13,3,0,1
41,0,0,1,0,4,3,6,1,1,8392,1,0,16,3,0,1
28,0,0,0,0,3,2,0,1,2,4558,1,0,12,3,1,2
46,0,0,0,1,3,2,5,3,2,4810,2,0,14,3,1,0
29,0,0,0,0,2,3,2,3,1,11935,1,0,18,3,1,2
36,0,2,1,0,3,3,6,4,0,9980,1,0,14,3,1,0
55,0,0,1,1,3,4,4,2,0,16835,3,0,23,4,1,2
42,0,0,0,0,3,3,5,1,1,7406,1,1,21,4,1,1
34,0,0,1,0,4,2,6,4,0,5337,1,0,12,3,0,1
52,0,0,0,0,3,2,1,1,2,5577,3,1,12,3,0,0
42,0,0,0,1,3,2,8,4,1,4089,1,0,13,3,1,2
34,0,0,0,0,3,1,1,4,1,2691,1,0,12,3,1,1
37,0,0,0,0,3,3,5,3,1,9434,1,0,15,3,1,1
33,1,1,0,0,3,1,1,1,0,3348,1,1,11,3,1,2
29,0,1,0,0,1,1,1,4,2,2720,1,0,18,3,1,2
32,0,0,1,0,3,2,6,4,0,5396,1,0,12,3,1,2
56,0,0,0,0,3,4,8,4,1,11103,7,0,11,3,0,2
32,0,1,0,0,3,2,0,4,1,5309,1,0,15,3,0,0
33,1,0,0,0,3,1,1,4,0,2686,1,1,13,3,1,0
36,0,2,1,0,2,3,6,1,0,7587,1,0,15,3,0,1
29,0,0,0,0,4,1,1,3,1,2700,1,0,24,4,0,1
35,1,1,0,1,3,1,1,2,2,2022,1,1,19,3,1,2
32,0,1,1,0,3,2,6,2,1,6524,1,0,14,3,1,2
37,0,2,1,0,3,3,6,2,0,7642,1,1,13,3,0,1
35,0,0,0,1,3,2,8,4,1,4014,1,1,25,4,1,0
35,0,0,1,0,3,3,6,4,2,7823,6,0,13,3,0,1
33,0,2,1,0,3,4,4,3,0,17444,1,0,11,3,0,0
54,0,0,0,1,3,3,5,3,1,10739,8,0,11,3,1,1
51,1,0,0,0,3,1,1,3,1,2461,9,1,12,3,1,1
28,1,2,0,0,2,3,8,1,0,8722,1,0,12,3,0,2
41,0,0,0,1,4,1,1,3,1,3376,1,0,13,3,0,2
29,0,0,0,0,2,2,5,4,1,5056,1,1,15,3,1,1
30,0,0,1,0,2,2,6,3,1,6578,1,0,18,3,1,1
29,0,0,0,1,3,1,0,4,1,3131,1,0,13,3,1,2
33,0,1,1,1,3,2,6,3,1,4539,1,0,12,3,0,2
30,0,0,0,0,3,2,0,3,2,3491,1,0,13,3,0,1
44,0,0,0,1,4,1,1,4,1,2011,1,0,13,3,0,0
54,0,0,0,0,3,4,2,4,1,17779,3,0,14,3,1,1
31,0,0,0,1,2,2,8,1,0,6812,1,0,19,3,0,1
34,0,1,7,0,2,2,7,2,1,4490,4,0,11,3,1,2
44,1,0,0,1,3,3,8,4,1,7978,1,0,11,3,0,0
32,0,0,1,0,4,2,6,4,1,6209,1,0,15,3,1,1
32,1,0,0,0,3,2,0,3,1,4883,1,0,18,3,1,2
31,0,2,1,1,3,3,6,3,2,9852,1,1,19,3,0,2
34,0,0,1,1,3,2,6,1,0,6125,1,0,12,3,1,2
58,1,0,0,1,2,3,5,1,1,10008,7,1,14,3,1,1
48,0,0,0,0,3,3,5,4,0,7898,1,0,11,3,0,0
31,1,0,0,0,3,2,5,3,1,6179,1,1,15,3,1,0
29,0,0,7,0,2,3,7,1,0,7988,1,0,13,3,0,0
36,0,0,0,0,2,2,0,4,0,5810,1,0,16,3,1,1
31,1,1,0,1,4,3,5,2,0,7446,1,0,11,3,1,0
29,0,0,1,0,2,2,6,3,2,8620,1,0,14,3,1,2
34,0,0,1,0,2,3,6,3,1,7083,1,1,14,3,1,0
