Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
41,No,Travel_Rarely,Research & Development,Male,4,2,Healthcare Representative,2,Single,6870,3,No,12,3,WFH,Part Time
31,No,Travel_Frequently,Sales,Female,3,3,Sales Executive,1,Married,9637,2,No,14,3,OFFICE,FullTime
28,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,1,Married,3591,1,No,25,4,OFFICE,Part Time
28,No,Non-Travel,Human Resources,Male,3,1,Human Resources,4,Divorced,2706,1,No,15,3,OFFICE,Part Time
29,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,2062,3,No,14,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,2,Married,4788,0,Yes,11,3,OFFICE,Contract
39,No,Non-Travel,Sales,Female,1,2,Sales Executive,3,Married,5736,6,No,19,3,OFFICE,Contract
22,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Single,3375,0,No,12,3,WFH,Contract
50,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,1,Divorced,10854,4,Yes,13,3,OFFICE,Contract
28,Yes,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,3,Single,2028,5,Yes,14,3,WFH,FullTime
24,No,Non-Travel,Research & Development,Female,4,2,Manufacturing Director,3,Divorced,4011,0,No,18,3,WFH,FullTime
34,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,1,Single,2960,2,No,11,3,WFH,FullTime
44,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,4,Married,6465,2,Yes,13,3,OFFICE,Part Time
44,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,4,OFFICE,FullTime
35,No,Non-Travel,Research & Development,Male,2,3,Healthcare Representative,1,Married,9884,2,Yes,13,3,OFFICE,Part Time
59,No,Travel_Frequently,Sales,Female,2,2,Sales Executive,3,Single,5473,7,No,11,3,WFH,Part Time
46,No,Travel_Rarely,Human Resources,Male,3,2,Human Resources,2,Divorced,5021,8,Yes,22,4,WFH,FullTime
51,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Married,2075,3,No,23,4,OFFICE,Contract
54,No,Travel_Rarely,Research & Development,Female,3,3,Research Director,3,Married,13549,9,No,12,3,WFH,FullTime
51,Yes,Travel_Frequently,Research & Development,Male,1,3,Manufacturing Director,4,Single,10650,2,No,15,3,WFH,Contract
34,No,Travel_Frequently,Sales,Female,3,1,Sales Representative,3,Married,2231,6,No,18,3,OFFICE,FullTime
31,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,4,Married,3929,8,Yes,23,4,OFFICE,FullTime
41,Yes,Travel_Rarely,Sales,Female,3,1,Sales Representative,2,Single,3140,1,Yes,22,4,WFH,FullTime
53,No,Travel_Rarely,Research & Development,Female,4,2,Manufacturing Director,1,Divorced,4450,1,No,11,3,OFFICE,Contract
22,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,2,Divorced,2328,1,Yes,16,3,WFH,FullTime
46,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,1,Divorced,9396,7,No,16,3,OFFICE,Contract
29,Yes,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,4,Single,2389,1,Yes,13,3,OFFICE,Contract
32,No,Travel_Rarely,Sales,Female,3,1,Sales Representative,2,Married,3931,2,No,11,3,WFH,FullTime
25,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,3,Married,4898,0,No,12,3,OFFICE,Part Time
37,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,4,Married,2326,1,Yes,12,3,WFH,FullTime
51,No,Travel_Rarely,Research & Development,Male,1,2,Manufacturing Director,2,Divorced,5482,5,No,18,3,OFFICE,Contract
27,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,2,Single,2478,1,Yes,12,3,WFH,Contract
54,No,Travel_Frequently,Research & Development,Female,3,2,Research Scientist,3,Single,4869,3,No,12,3,WFH,Contract
40,No,Travel_Rarely,Sales,Male,1,2,Sales Executive,4,Married,7457,2,Yes,22,4,WFH,Contract
23,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Divorced,2904,1,No,12,3,OFFICE,FullTime
29,No,Non-Travel,Sales,Male,3,2,Sales Executive,3,Married,4649,1,No,14,3,WFH,FullTime
50,No,Travel_Rarely,Research & Development,Male,2,3,Healthcare Representative,4,Single,10496,6,No,15,3,WFH,Contract
54,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,1,Married,19406,4,No,11,3,WFH,Part Time
31,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,1,Married,2218,1,No,12,3,OFFICE,FullTime
33,Yes,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,4,Divorced,3408,7,No,13,3,WFH,Part Time
32,Yes,Non-Travel,Sales,Male,4,2,Sales Executive,3,Married,4707,8,No,12,3,WFH,FullTime
27,Yes,Travel_Rarely,Sales,Male,3,1,Sales Representative,1,Divorced,3041,0,No,11,3,OFFICE,Part Time
27,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,4,Single,2045,0,No,13,3,WFH,FullTime
50,Yes,Travel_Frequently,Sales,Male,3,2,Sales Executive,3,Married,6796,3,Yes,14,3,OFFICE,FullTime
23,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Married,2500,1,No,14,3,OFFICE,Part Time
40,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,4,Single,2342,0,Yes,20,4,WFH,Part Time
52,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,4,Married,4258,0,No,18,3,WFH,FullTime
26,Yes,Travel_Rarely,Sales,Male,2,2,Sales Executive,1,Single,5326,6,No,17,3,WFH,Part Time
34,No,Travel_Rarely,Research & Development,Female,4,1,Research Scientist,4,Single,3280,2,No,16,3,WFH,Contract
27,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Married,4342,0,No,19,3,OFFICE,Part Time
50,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,3,Married,17639,5,No,16,3,OFFICE,Part Time
42,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,WFH,FullTime
38,No,Travel_Frequently,Research & Development,Male,2,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,OFFICE,Contract
43,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,1,Married,17159,6,No,24,4,WFH,Contract
25,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,1,Single,3424,7,No,13,3,WFH,FullTime
49,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,1,Married,3580,2,No,16,3,OFFICE,Contract
33,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,2,Divorced,2277,3,Yes,11,3,WFH,Part Time
29,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,4,Divorced,2532,6,No,14,3,OFFICE,Contract
28,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,4908,1,No,14,3,OFFICE,Part Time
24,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,3,Divorced,4377,1,No,15,3,OFFICE,Part Time
35,Yes,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,2,Divorced,3743,1,Yes,24,4,OFFICE,Contract
31,No,Travel_Frequently,Research & Development,Female,3,2,Manufacturing Director,1,Married,4148,1,No,12,3,OFFICE,FullTime
22,No,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,1,Married,2451,1,No,15,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,2,Single,4107,3,No,15,3,WFH,FullTime
28,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,3,Divorced,2207,1,No,16,3,OFFICE,Part Time
27,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,3,Married,2539,1,No,13,3,OFFICE,FullTime
24,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Single,3597,8,No,22,4,OFFICE,Part Time
43,Yes,Travel_Rarely,Sales,Female,1,2,Sales Executive,3,Single,5346,8,No,13,3,OFFICE,Part Time
30,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Divorced,4115,8,No,19,3,WFH,Contract
46,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,2,Married,19081,5,No,11,3,WFH,Part Time
42,No,Non-Travel,Human Resources,Male,4,2,Human Resources,1,Married,6272,7,No,16,3,OFFICE,Part Time
25,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,4950,0,No,14,3,OFFICE,Part Time
28,No,Travel_Frequently,Research & Development,Male,3,1,Laboratory Technician,3,Single,2154,0,Yes,11,3,WFH,Contract
40,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,3,Divorced,3544,9,No,16,3,WFH,Part Time
40,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Married,2387,3,No,22,4,OFFICE,Part Time
35,Yes,Travel_Frequently,Sales,Female,3,2,Sales Executive,3,Married,4614,0,Yes,18,3,OFFICE,FullTime
38,No,Travel_Frequently,Research & Development,Male,4,1,Research Scientist,3,Divorced,2610,1,No,11,3,WFH,FullTime
51,No,Travel_Frequently,Sales,Male,3,3,Sales Executive,2,Married,10596,2,No,11,3,OFFICE,Part Time
26,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,4,Single,3904,0,No,12,3,WFH,Part Time
49,Yes,Travel_Frequently,Research & Development,Male,2,2,Laboratory Technician,1,Single,4284,3,No,20,4,OFFICE,FullTime
34,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,1,Divorced,2996,5,No,14,3,WFH,Contract
32,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Married,9204,4,No,12,3,OFFICE,Contract
41,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,3,Married,2127,2,Yes,12,3,OFFICE,Contract
33,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,1,Married,4373,0,No,14,3,WFH,Part Time
28,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,1,Single,4898,0,No,14,3,WFH,Contract
23,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Single,2272,0,No,14,3,WFH,Part Time
30,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,WFH,FullTime
22,No,Non-Travel,Research & Development,Female,2,1,Research Scientist,3,Married,2814,1,Yes,14,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,3,Married,5768,3,No,17,3,OFFICE,FullTime
40,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,4,Single,7945,6,Yes,15,3,WFH,Contract
27,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,4,Single,2580,2,No,13,3,OFFICE,Part Time
40,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,2166,3,Yes,14,3,WFH,FullTime
49,No,Travel_Rarely,Research & Development,Female,3,4,Research Director,2,Married,16413,3,No,16,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Single,2013,2,No,11,3,WFH,Contract
38,No,Travel_Frequently,Research & Development,Female,2,1,Laboratory Technician,2,Single,2440,1,No,22,4,WFH,Contract
53,No,Travel_Rarely,Research & Development,Male,4,3,Healthcare Representative,4,Married,7005,3,No,15,3,OFFICE,FullTime
55,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,2,Divorced,3537,5,No,12,3,WFH,Contract
32,No,Travel_Rarely,Sales,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,WFH,Contract
30,Yes,Travel_Frequently,Human Resources,Female,2,1,Human Resources,4,Divorced,2180,6,No,11,3,WFH,Contract
39,No,Travel_Rarely,Research & Development,Male,3,3,Research Director,3,Single,13464,7,No,21,4,WFH,Part Time
40,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Married,3377,4,No,17,3,OFFICE,FullTime
38,No,Travel_Rarely,Sales,Female,1,2,Sales Representative,4,Married,5405,2,Yes,20,4,OFFICE,FullTime
56,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Single,2587,1,No,16,3,WFH,Part Time
36,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,2,Married,5507,2,No,16,3,WFH,Contract
34,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Married,8103,3,Yes,12,3,OFFICE,Part Time
45,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,3,Single,5399,4,No,12,3,WFH,Part Time
32,Yes,Travel_Frequently,Research & Development,Female,4,1,Research Scientist,3,Single,2432,3,Yes,14,3,OFFICE,Part Time
31,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,1,Divorced,3065,1,Yes,13,3,OFFICE,FullTime
28,Yes,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,4,Divorced,2367,5,No,12,3,WFH,Part Time
54,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,3,Married,2897,3,No,11,3,WFH,Contract
24,No,Travel_Rarely,Research & Development,Male,2,2,Healthcare Representative,3,Single,4617,1,No,12,3,WFH,Part Time
42,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,1,Divorced,5410,6,Yes,17,3,WFH,FullTime
44,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,2436,6,Yes,12,3,WFH,FullTime
36,No,Travel_Frequently,Research & Development,Female,3,2,Manufacturing Director,2,Divorced,5131,7,No,13,3,OFFICE,Part Time
32,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,1,Single,2439,1,No,14,3,OFFICE,Part Time
35,No,Travel_Rarely,Research & Development,Female,1,1,Research Scientist,4,Married,2977,1,No,12,3,WFH,Part Time
29,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,2,Married,4025,4,Yes,13,3,OFFICE,FullTime
26,No,Travel_Rarely,Sales,Female,2,1,Sales Representative,3,Single,2966,0,No,18,3,WFH,FullTime
34,No,Travel_Rarely,Research & Development,Male,4,2,Laboratory Technician,3,Married,4404,2,No,12,3,OFFICE,Part Time
35,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,2,Married,2426,0,No,13,3,OFFICE,Contract
31,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Divorced,2911,1,No,17,3,WFH,Contract
36,Yes,Travel_Rarely,Sales,Male,2,1,Sales Representative,1,Single,3407,7,No,23,4,WFH,Contract
43,No,Travel_Rarely,Research & Development,Female,4,1,Research Scientist,3,Divorced,2645,1,No,12,3,OFFICE,FullTime
33,No,Travel_Frequently,Sales,Female,4,2,Sales Executive,1,Married,5376,2,No,19,3,WFH,FullTime
55,No,Travel_Rarely,Research & Development,Female,3,4,Manager,3,Divorced,14756,2,Yes,14,3,WFH,FullTime
29,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,2,Married,2703,0,No,23,4,OFFICE,Part Time
37,No,Travel_Rarely,Research & Development,Male,3,3,Research Director,3,Single,13664,4,No,13,3,WFH,Contract
34,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,2,Married,4325,1,No,15,3,OFFICE,Part Time
28,No,Non-Travel,Sales,Male,3,2,Sales Executive,3,Married,4221,1,No,15,3,OFFICE,Part Time
54,No,Non-Travel,Human Resources,Female,4,4,Manager,4,Single,17328,2,Yes,12,3,OFFICE,Part Time
24,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,3,Married,2774,0,No,12,3,OFFICE,Contract
37,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Single,7428,2,No,12,3,WFH,Part Time
56,Yes,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,2,Married,4963,9,Yes,18,3,WFH,Contract
26,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,2,Married,2368,1,No,19,3,WFH,Contract
32,Yes,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Single,4200,7,No,22,4,WFH,Contract
30,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,3,Single,2632,1,No,14,3,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,4,Single,2720,0,No,13,3,WFH,Contract
41,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Married,2238,2,No,21,4,WFH,Part Time
28,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2713,1,No,11,3,WFH,FullTime
57,No,Travel_Rarely,Research & Development,Male,4,3,Healthcare Representative,4,Divorced,9439,3,Yes,16,3,WFH,FullTime
50,No,Travel_Rarely,Research & Development,Female,3,5,Manager,2,Single,19926,3,No,15,3,OFFICE,Part Time
32,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Single,3038,3,No,20,4,OFFICE,Part Time
27,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,2,Married,3058,0,Yes,16,3,WFH,Contract
45,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,WFH,Contract
43,No,Non-Travel,Research & Development,Male,4,1,Research Scientist,4,Divorced,2089,4,No,14,3,WFH,FullTime
42,No,Non-Travel,Research & Development,Female,3,2,Manufacturing Director,3,Divorced,5265,2,No,16,3,WFH,Contract
34,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,3,Divorced,3815,1,Yes,17,3,OFFICE,Contract
30,Yes,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,1,Single,2657,5,Yes,11,3,OFFICE,Contract
31,No,Non-Travel,Research & Development,Male,1,2,Manufacturing Director,3,Married,4345,0,No,12,3,WFH,Part Time
33,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Married,2436,5,Yes,13,3,WFH,Contract
31,Yes,Travel_Frequently,Research & Development,Male,2,1,Laboratory Technician,2,Single,3479,0,No,11,3,WFH,Contract
32,No,Travel_Frequently,Research & Development,Male,4,1,Laboratory Technician,2,Married,2794,1,No,20,4,WFH,Part Time
28,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2070,1,No,23,4,WFH,FullTime
37,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Married,6502,4,No,14,3,WFH,Contract
37,No,Non-Travel,Research & Development,Female,3,3,Research Director,4,Divorced,13603,2,Yes,18,3,OFFICE,Part Time
53,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,3,Married,17584,3,Yes,16,3,OFFICE,Part Time
26,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,1,Married,4741,1,Yes,13,3,WFH,Part Time
28,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,4,Single,3310,1,No,21,4,WFH,FullTime
58,No,Non-Travel,Research & Development,Male,1,2,Healthcare Representative,3,Divorced,5660,2,Yes,13,3,OFFICE,Part Time
31,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,4821,0,Yes,12,3,WFH,Part Time
27,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Single,4478,1,Yes,11,3,WFH,Part Time
27,No,Non-Travel,Sales,Male,3,2,Sales Executive,2,Married,6349,0,Yes,13,3,OFFICE,FullTime
41,No,Travel_Rarely,Research & Development,Male,2,2,Manufacturing Director,2,Single,6032,6,Yes,15,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Married,3452,6,No,20,4,OFFICE,Contract
27,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Divorced,3816,1,No,11,3,WFH,Contract
49,No,Travel_Rarely,Research & Development,Male,2,3,Healthcare Representative,3,Single,10965,8,No,24,4,OFFICE,Part Time
34,Yes,Non-Travel,Sales,Male,4,2,Sales Executive,4,Single,5304,8,Yes,13,3,WFH,Contract
55,No,Travel_Rarely,Research & Development,Female,3,4,Manager,4,Single,16659,2,Yes,13,3,OFFICE,FullTime
24,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Divorced,4260,1,Yes,12,3,WFH,FullTime
40,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Divorced,5715,7,No,12,3,WFH,FullTime
42,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Divorced,2576,3,No,16,3,WFH,Contract
43,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,3,Divorced,4522,4,Yes,14,3,OFFICE,Contract
25,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Single,4487,1,Yes,11,3,WFH,Part Time
30,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Single,6577,0,No,11,3,WFH,Contract
52,No,Travel_Rarely,Research & Development,Male,2,3,Manufacturing Director,3,Married,7969,2,Yes,14,3,WFH,FullTime
52,No,Travel_Rarely,Research & Development,Female,3,4,Manager,4,Married,16555,2,No,13,3,WFH,Part Time
42,No,Travel_Frequently,Research & Development,Female,3,2,Research Scientist,3,Divorced,4556,2,No,11,3,WFH,Part Time
30,No,Travel_Rarely,Research & Development,Female,1,2,Manufacturing Director,4,Single,6091,2,No,20,4,WFH,FullTime
24,Yes,Travel_Rarely,Sales,Female,3,1,Sales Representative,2,Single,3202,1,Yes,16,3,WFH,FullTime
30,No,Non-Travel,Research & Development,Male,3,1,Laboratory Technician,4,Married,2097,4,No,15,3,OFFICE,Part Time
47,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,4,Divorced,5070,5,No,13,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Male,1,1,Laboratory Technician,3,Single,4230,0,No,15,3,WFH,Part Time
31,No,Travel_Rarely,Sales,Male,2,3,Manager,4,Divorced,11557,9,No,21,4,WFH,Contract
35,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Single,4859,1,No,16,3,WFH,Part Time
26,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,2,Married,6272,1,No,20,4,WFH,Contract
27,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,3,Divorced,2187,0,No,12,3,OFFICE,FullTime
33,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Divorced,7104,0,No,12,3,OFFICE,FullTime
53,No,Travel_Rarely,Research & Development,Male,4,4,Research Director,3,Married,14814,3,No,19,3,WFH,FullTime
44,No,Non-Travel,Research & Development,Male,1,1,Laboratory Technician,3,Single,3708,2,No,14,3,WFH,FullTime
34,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,3,Single,6142,3,No,11,3,OFFICE,Contract
47,Yes,Travel_Frequently,Sales,Female,4,2,Sales Executive,3,Single,6397,4,Yes,12,3,WFH,Part Time
55,Yes,Travel_Rarely,Research & Development,Male,3,5,Manager,1,Married,19859,5,Yes,13,3,OFFICE,FullTime
54,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,1,Divorced,5485,9,Yes,11,3,OFFICE,Part Time
37,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,1,Divorced,2782,0,Yes,13,3,WFH,Part Time
52,No,Travel_Rarely,Research & Development,Female,3,2,Laboratory Technician,3,Married,3149,8,No,20,4,OFFICE,FullTime
36,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,2,Married,2143,4,No,13,3,OFFICE,Contract
34,No,Travel_Frequently,Research & Development,Female,2,1,Research Scientist,4,Single,2553,1,No,16,3,WFH,Part Time
44,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,2,Single,5933,9,No,12,3,OFFICE,FullTime
32,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Divorced,4403,2,No,11,3,OFFICE,Part Time
30,No,Travel_Frequently,Research & Development,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,WFH,Contract
53,No,Travel_Rarely,Sales,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,WFH,FullTime
45,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,WFH,Contract
32,No,Travel_Rarely,Research & Development,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,WFH,FullTime
28,No,Travel_Rarely,Human Resources,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,WFH,FullTime
36,No,Travel_Rarely,Human Resources,Male,2,1,Human Resources,1,Married,2342,0,No,21,4,OFFICE,Part Time
25,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Married,4194,1,Yes,18,3,WFH,Part Time
25,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,1,Married,4256,1,No,12,3,WFH,Part Time
24,No,Non-Travel,Research & Development,Male,2,1,Laboratory Technician,4,Married,3162,0,No,17,3,OFFICE,Part Time
42,No,Travel_Rarely,Research & Development,Female,4,2,Laboratory Technician,4,Married,5231,2,Yes,13,3,OFFICE,FullTime
37,No,Travel_Frequently,Sales,Female,3,1,Sales Representative,4,Married,2973,5,No,15,3,WFH,Contract
43,No,Travel_Frequently,Research & Development,Female,3,2,Healthcare Representative,4,Married,5562,4,No,13,3,WFH,Contract
39,No,Travel_Rarely,Human Resources,Female,2,2,Human Resources,4,Married,5204,8,No,11,3,OFFICE,Contract
42,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,3,Single,6244,7,No,17,3,OFFICE,FullTime
33,No,Travel_Rarely,Research & Development,Female,2,2,Healthcare Representative,4,Single,6949,0,No,14,3,OFFICE,Part Time
35,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Married,4601,1,No,16,3,WFH,FullTime
38,No,Non-Travel,Sales,Female,3,2,Sales Executive,4,Single,5666,1,Yes,13,3,OFFICE,FullTime
45,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,4,Divorced,2270,3,No,14,3,OFFICE,Part Time
50,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,4,Divorced,17399,9,No,22,4,WFH,Part Time
30,Yes,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,3,Married,2132,4,Yes,11,3,OFFICE,Contract
59,No,Travel_Rarely,Research & Development,Female,2,4,Manufacturing Director,4,Single,13726,3,Yes,13,3,WFH,Part Time
26,No,Travel_Frequently,Research & Development,Female,2,1,Research Scientist,3,Divorced,2007,1,No,13,3,OFFICE,Contract
56,No,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,3,Married,2942,2,No,19,3,WFH,Contract
26,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,1,Married,3955,1,No,16,3,OFFICE,FullTime
48,No,Non-Travel,Research & Development,Male,4,4,Manager,4,Single,16885,2,No,22,4,WFH,Part Time
39,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,2,Single,6782,9,No,15,3,OFFICE,FullTime
28,No,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,2,Married,3201,0,No,17,3,OFFICE,Contract
35,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Divorced,4968,1,No,11,3,OFFICE,FullTime
33,Yes,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Single,8224,0,Yes,17,3,WFH,FullTime
35,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,3,Single,4323,1,No,17,3,OFFICE,FullTime
56,No,Travel_Rarely,Research & Development,Female,3,5,Manager,1,Divorced,19943,4,No,13,3,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Female,1,1,Research Scientist,4,Married,2168,0,Yes,18,3,WFH,Contract
33,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,3,Married,3600,1,No,13,3,WFH,Contract
